ID_ESTADO,ID_MUNICIPIO,MUNICIPIO,ID_REGION
31,31066,Santa Elena,S
31,31020,ChocholR,W
31,31078,TekantI,C
31,31037,Huh,C
31,31027,DzidzantTn,N
31,31095,TixpLhual,NW
31,31033,HalachR,W
31,31025,Dz5n,S
31,31038,HunucmU,W
31,31022,Conkal,NW
31,31090,Timucuy,NW
31,31062,Sacalum,S
31,31010,Cantamayec,E
31,31001,AbalO,NW
31,31047,Man,S
31,31068,SinanchR,N
31,31061,R6o Lagartos,NE
31,31096,TizimRn,NE
31,31050,M5rida,NW
31,31102,Valladolid,E
31,31088,Teya,C
31,31106,Yoba n,N
31,31103,Xocchel,C
31,31031,Dzoncauich,N
31,31097,TunkLs,C
31,31059,Progreso,NW
31,31011,CelestRn,W
31,31057,PanabN,NE
31,31019,Chikindzonot,E
31,31060,Quintana Roo,E
31,31044,Kinchil,W
31,31071,Sudzal,C
31,31052,Motul,N
31,31089,Ticul,S
31,31036,Hom,C
31,31028,Dzilam de Bravo,N
31,31015,Chapab,S
31,31073,TahdziU,E
31,31017,ChichimilT,E
31,31100,Uc0,NW
31,31077,Tekal de Venegas,C
31,31003,Akil,S
31,31063,Samahil,W
31,31024,CuzamN,C
31,31086,TepakCn,C
31,31045,KopomC,W
31,31009,Cansahcab,N
31,31079,Tekax,S
31,31058,Peto,E
31,31023,Cuncunul,E
31,31081,Tekom,E
31,31029,Dzilam Gonz,N
31,31040,Izamal,C
31,31049,MayapCn,S
31,31104,YaxcabU,E
31,31074,Tahmek,NW
31,31101,Um1n,NW
31,31007,CacalchOn,N
31,31008,Calotmul,NE
31,31021,Chumayel,S
31,31105,Yaxkukul,NW
31,31064,San Felipe,NE
31,31099,Uayma,E
31,31016,Chemax,E
31,31076,Tecoh,NW
31,31085,TemozOn,E
31,31091,Tinum,E
31,31032,Espita,NE
31,31042,Kantunil,C
31,31002,Acanceh,NW
31,31094,Tixmehuac,S
31,31087,Tetiz,W
31,31054,Muxupip,N
31,31014,Chankom,E
31,31093,Tixkokob,NW
31,31034,HocabO,C
31,31043,Kaua,E
31,31092,Tixcacalcupul,E
31,31048,MaxcanI,W
31,31012,Cenotillo,C
31,31067,Sey,NW
31,31075,Teabo,S
31,31069,Sotuta,E
31,31041,KanasRn,NW
31,31039,Ixil,NW
31,31006,Buctzotz,NE
31,31013,ChacsinkTn,S
31,31030,DzitOs,E
31,31051,MocochI,NW
31,31072,Suma,N
31,31082,Telchac Pueblo,N
32,32036,P3nuco,C
32,32045,Tepechitl,S
32,32016,General P,SE
32,32055,Villa Gonznlez Ortega,SE
32,32042,Sombrerete,C
32,32053,Villa de Cos,C
32,32014,General Enrique Estrada,C
32,32035,Ojocaliente,SE
32,32025,Luis Moya,SE
32,32001,Apozol,S
32,32006,Ca6itas de Felipe Pescador,C
32,32003,Atolinga,S
32,32038,Puerto Morelos,C
32,32011,El Salvador,N
32,32005,Calera,C
32,32024,Loreto ZACATECAS,SE
32,32054,Villa GarcAa,SE
32,32052,Vetagrande,C
32,32028,Mezquital del Oro,S
32,32040,Sain Alto,C
32,32033,NochistlSn de Mej,S
32,32010,El Plateado de Joaqusn Amaro,S
32,32015,General Francisco R. Murgura,N
32,32047,Te7l de Gonzclez Ortega,S
32,32051,ValparaAso,C
32,32007,Chalchihuites,C
32,32018,Huanusco,S
32,32037,Pinos,SE
32,32039,R3o Grande,C
32,32050,Trinidad Garc,S
32,32017,Guadalupe ZACATECAS,C
32,32044,Tabasco,S
32,32048,Tlaltenango de SCnchez Romnn,S
32,32026,Mazapil,N
32,32021,Jim,C
32,32031,Monte Escobedo,S
32,32012,Fresnillo,C
32,32046,Tepetongo,S
32,32032,Moyahua de Estrada,S
32,32057,Villanueva,S
32,32013,Genaro Codina,S
32,32020,Jerez,C
32,32004,Benito Ju,S
32,32049,Trancoso,C
32,32019,Jalpa,S
32,32041,Santa Mar,S
32,32009,CuauhtCmoc ZACATECAS,SE
32,32027,Melchor Ocampo ZACATECAS,N
32,32023,Juchipila,S
32,32030,Momax,S
32,32029,Miguel Auza,N
32,32002,Apulco,S
32,32008,ConcepciSn del Oro,N
32,32058,Zacatecas,C
32,32022,Juan Aldama,N
32,32056,Villa Hidalgo,SE
32,32043,SusticacSn,C
32,32034,Noria de,SE
